timestamp ba_x ba_y ba_z bg_x bg_y bg_z
1758876701.498682 -0.03338858 -0.06341463 -0.03588297 0.00121850 0.00127377 0.00095269
1758876701.565367 -0.03322011 -0.06325203 -0.03654459 0.00113253 0.00124937 0.00091273
1758876701.632050 -0.03343292 -0.06345020 -0.03580838 0.00126978 0.00128397 0.00097350
1758876701.698734 -0.03404905 -0.06534027 -0.02426559 0.00125393 0.00164989 0.00105225
1758876701.765418 -0.03329414 -0.06343278 -0.03145840 0.00072457 0.00137792 0.00073256
1758876701.832103 -0.03326730 -0.06330155 -0.03633643 0.00116848 0.00126297 0.00093556
1758876701.898787 -0.03316446 -0.06354255 -0.03030442 0.00072532 0.00144812 0.00075178
1758876701.965471 -0.03342471 -0.06351160 -0.03549933 0.00122052 0.00129609 0.00096030
1758876702.032155 -0.03350469 -0.06361425 -0.03501412 0.00125688 0.00131003 0.00097762
1758876702.099075 -0.03351324 -0.06360778 -0.03504383 0.00125970 0.00129995 0.00097975
1758876702.166239 -0.03351697 -0.06361313 -0.03500147 0.00125548 0.00130200 0.00098219
1758876702.233409 -0.03344038 -0.06350468 -0.03548850 0.00124353 0.00129020 0.00096596
1758876702.300585 -0.03342353 -0.06348931 -0.03551027 0.00123296 0.00128906 0.00097027
1758876702.367767 -0.03344150 -0.06354445 -0.03516238 0.00123765 0.00128912 0.00096539
1758876702.434955 -0.03344122 -0.06354588 -0.03514168 0.00123800 0.00128920 0.00096539
1758876702.502149 -0.03343752 -0.06360051 -0.03482448 0.00123303 0.00129695 0.00096304
1758876702.569349 -0.03343239 -0.06363055 -0.03462999 0.00123014 0.00130187 0.00096317
1758876702.636555 -0.03341831 -0.06365816 -0.03445608 0.00122808 0.00130619 0.00096250
1758876702.703768 -0.03342141 -0.06366022 -0.03445010 0.00122898 0.00130423 0.00096260
1758876702.770987 -0.03342145 -0.06366026 -0.03445010 0.00122899 0.00130423 0.00096260
1758876702.838212 -0.03342148 -0.06366024 -0.03445009 0.00122899 0.00130423 0.00096260
1758876702.905443 -0.03342150 -0.06366020 -0.03445007 0.00122899 0.00130423 0.00096260
1758876702.972679 -0.03342150 -0.06366018 -0.03445007 0.00122899 0.00130423 0.00096260
1758876703.039922 -0.03353774 -0.06367570 -0.03443136 0.00123691 0.00130178 0.00096312
1758876703.106861 -0.03316624 -0.06364008 -0.03450825 0.00120061 0.00134204 0.00095382
1758876703.173496 -0.03479351 -0.06413377 -0.03308972 0.00138215 0.00136454 0.00101879
1758876703.240130 -0.03339682 -0.06369412 -0.03439977 0.00121254 0.00133076 0.00095781
1758876703.306763 -0.03340609 -0.06368273 -0.03443435 0.00122046 0.00131831 0.00095975
1758876703.373396 -0.03339534 -0.06368797 -0.03443687 0.00121640 0.00132302 0.00095983
1758876703.440027 -0.03323535 -0.06372862 -0.03434685 0.00120352 0.00137206 0.00097273
1758876703.506657 -0.03339987 -0.06369216 -0.03444081 0.00121508 0.00132542 0.00096181
1758876703.573287 -0.03341340 -0.06370573 -0.03443268 0.00122179 0.00133518 0.00096362
1758876703.639916 -0.03339477 -0.06369247 -0.03445203 0.00121209 0.00132656 0.00095546
1758876703.706545 -0.03339203 -0.06369192 -0.03445454 0.00121134 0.00132639 0.00095260
1758876703.773172 -0.03339817 -0.06369036 -0.03445290 0.00121324 0.00132472 0.00095136
1758876703.839799 -0.03377657 -0.06384344 -0.03420241 0.00122461 0.00137854 0.00095169
1758876703.906424 -0.03340765 -0.06368248 -0.03445857 0.00121468 0.00131905 0.00094674
1758876703.973049 -0.03364524 -0.06418288 -0.03313813 0.00131377 0.00139660 0.00096777
1758876704.039673 -0.03340429 -0.06367779 -0.03445803 0.00121353 0.00131472 0.00093810
1758876704.106304 -0.03337346 -0.06366448 -0.03448619 0.00121057 0.00131064 0.00092872
1758876704.172939 -0.03338439 -0.06366274 -0.03447932 0.00121111 0.00130766 0.00092963
1758876704.239574 -0.03337160 -0.06366126 -0.03448870 0.00120816 0.00130882 0.00092530
1758876704.306207 -0.03336153 -0.06366908 -0.03449511 0.00120476 0.00130860 0.00092284
1758876704.372840 -0.03592023 -0.06503663 -0.03215669 0.00140584 0.00160163 0.00093696
1758876704.439472 -0.03333978 -0.06362712 -0.03448855 0.00121309 0.00128668 0.00090254
1758876704.506103 -0.03333766 -0.06361389 -0.03449815 0.00122242 0.00128060 0.00090193
1758876704.572734 -0.03333898 -0.06362360 -0.03450557 0.00122512 0.00128948 0.00090204
1758876704.639364 -0.03347898 -0.06369140 -0.03449327 0.00121619 0.00132591 0.00091031
1758876704.705992 -0.03333437 -0.06361275 -0.03451938 0.00122224 0.00128409 0.00089868
1758876704.772620 -0.03332756 -0.06361598 -0.03451650 0.00122037 0.00128704 0.00089942
1758876704.839247 -0.03332977 -0.06361772 -0.03452055 0.00122203 0.00129030 0.00090401
1758876704.905873 -0.03331923 -0.06361389 -0.03452138 0.00121936 0.00128725 0.00089885
1758876704.972499 -0.03335729 -0.06366363 -0.03451187 0.00122236 0.00130935 0.00090958
1758876705.039123 -0.03332718 -0.06361909 -0.03452382 0.00121681 0.00128818 0.00089908
1758876705.105756 -0.03332630 -0.06361691 -0.03451765 0.00121506 0.00128709 0.00089836
1758876705.172396 -0.03331830 -0.06361784 -0.03452144 0.00121516 0.00128532 0.00089804
1758876705.239034 -0.03332303 -0.06361940 -0.03452145 0.00121701 0.00128605 0.00089963
1758876705.305672 -0.03332440 -0.06361995 -0.03452092 0.00121740 0.00128542 0.00089888
1758876705.372310 -0.03332066 -0.06361992 -0.03452161 0.00121723 0.00128455 0.00089747
1758876705.438946 -0.03332066 -0.06361992 -0.03452161 0.00121723 0.00128455 0.00089747
1758876705.505583 -0.03333994 -0.06360960 -0.03451456 0.00122031 0.00128120 0.00090038
1758876705.572218 -0.03333027 -0.06361704 -0.03451941 0.00122045 0.00128076 0.00090229
1758876705.638851 -0.03359332 -0.06370237 -0.03442716 0.00125681 0.00128005 0.00092133
1758876705.705485 -0.03336737 -0.06361188 -0.03451250 0.00123447 0.00127816 0.00091498
1758876705.772118 -0.03345761 -0.06360730 -0.03448235 0.00124500 0.00127234 0.00092225
1758876705.838750 -0.03336413 -0.06361016 -0.03451489 0.00123718 0.00127433 0.00091790
1758876705.905381 -0.03339627 -0.06360190 -0.03451111 0.00123744 0.00127530 0.00091685
1758876705.972012 -0.03339706 -0.06360084 -0.03451114 0.00123737 0.00127446 0.00091728
1758876706.038642 -0.03339759 -0.06360082 -0.03451138 0.00123801 0.00127437 0.00091733
1758876706.105274 -0.03339797 -0.06360137 -0.03451143 0.00123810 0.00127417 0.00091671
1758876706.171910 -0.03339885 -0.06359723 -0.03451046 0.00123698 0.00127031 0.00091772
1758876706.238545 -0.03340253 -0.06358598 -0.03450620 0.00123495 0.00126464 0.00091957
1758876706.305180 -0.03340128 -0.06357975 -0.03450395 0.00123314 0.00126123 0.00092162
1758876706.371814 -0.03340381 -0.06357413 -0.03450317 0.00123524 0.00125742 0.00092063
1758876706.438446 -0.03339748 -0.06357387 -0.03450565 0.00123728 0.00125350 0.00092025
1758876706.505078 -0.03346700 -0.06359127 -0.03449191 0.00124887 0.00125882 0.00091649
1758876706.571708 -0.03348333 -0.06358387 -0.03448578 0.00124897 0.00125496 0.00091696
1758876706.638339 -0.03231483 -0.06331290 -0.03467882 0.00121306 0.00125578 0.00092141
1758876706.704968 -0.03348809 -0.06358438 -0.03449415 0.00124725 0.00125782 0.00092288
1758876706.771597 -0.03346501 -0.06355883 -0.03447863 0.00124298 0.00124459 0.00092402
1758876706.838225 -0.03346287 -0.06354476 -0.03447372 0.00124139 0.00123543 0.00092142
1758876706.904852 -0.03346287 -0.06354476 -0.03447372 0.00124139 0.00123543 0.00092142
1758876706.971477 -0.03348398 -0.06354300 -0.03446585 0.00124346 0.00122891 0.00091774
1758876707.038102 -0.03451029 -0.06358816 -0.03423187 0.00127712 0.00120235 0.00092256
1758876707.104768 -0.03426290 -0.06356496 -0.03429112 0.00126675 0.00120152 0.00090926
1758876707.171472 -0.03426290 -0.06356496 -0.03429112 0.00126675 0.00120152 0.00090926
1758876707.238416 -0.03357946 -0.06349254 -0.03439029 0.00125338 0.00120370 0.00090167
1758876707.305604 -0.03359503 -0.06347589 -0.03436362 0.00125403 0.00119805 0.00090112
1758876707.372797 -0.03359869 -0.06348767 -0.03438184 0.00125735 0.00120115 0.00090229
1758876707.439996 -0.03344160 -0.06356875 -0.03460550 0.00124658 0.00124106 0.00089625
1758876707.507202 -0.03450547 -0.06350448 -0.03411123 0.00127867 0.00117732 0.00090429
1758876707.574414 -0.03366151 -0.06349618 -0.03436601 0.00125703 0.00119741 0.00089561
1758876707.641632 -0.03354137 -0.06345991 -0.03436090 0.00125544 0.00119677 0.00089554
1758876707.708856 -0.03356248 -0.06345805 -0.03435524 0.00125519 0.00119796 0.00089307
1758876707.776087 -0.03370341 -0.06345773 -0.03432206 0.00125848 0.00119596 0.00089290
1758876707.843323 -0.03374474 -0.06346637 -0.03432550 0.00125792 0.00119705 0.00089091
1758876707.910565 -0.03083728 -0.06360357 -0.03524196 0.00125073 0.00121966 0.00089734
1758876707.977813 -0.03355560 -0.06344939 -0.03435983 0.00125852 0.00119537 0.00089952
1758876708.045068 -0.03365215 -0.06347144 -0.03432840 0.00125856 0.00119008 0.00089122
1758876708.112329 -0.03366741 -0.06346178 -0.03431983 0.00125858 0.00118909 0.00089041
1758876708.179595 -0.03347648 -0.06345408 -0.03440158 0.00125363 0.00120113 0.00089359
1758876708.246604 -0.03285678 -0.06347834 -0.03482006 0.00122314 0.00127469 0.00089279
1758876708.313354 -0.03350440 -0.06346228 -0.03440581 0.00125211 0.00120451 0.00089227
1758876708.380504 -0.03373109 -0.06346961 -0.03431927 0.00126250 0.00118944 0.00088653
1758876708.447661 -0.05633552 -0.06607451 -0.03665624 0.00095923 0.00264936 0.00080787
1758876708.514822 -0.05677451 -0.06671430 -0.03622716 0.00099516 0.00261232 0.00081602
1758876708.581989 -0.05369241 -0.06655508 -0.03609147 0.00104717 0.00243664 0.00083648
1758876708.649161 -0.05896733 -0.06735022 -0.03606406 0.00099661 0.00267819 0.00081175
1758876708.716339 -0.05566673 -0.06683213 -0.03578359 0.00101747 0.00249701 0.00081394
1758876708.783521 -0.03341867 -0.06346739 -0.03439400 0.00125711 0.00119336 0.00088930
1758876708.850709 -0.03257184 -0.06377435 -0.03498271 0.00123050 0.00129020 0.00088521
1758876708.917903 -0.06226798 -0.06830642 -0.03479753 0.00103335 0.00260098 0.00081446
1758876708.985102 -0.05945433 -0.06798621 -0.03524531 0.00103632 0.00256023 0.00081948
1758876709.052307 -0.03370911 -0.06347986 -0.03433697 0.00125686 0.00119118 0.00089142
1758876709.119517 -0.03274473 -0.06355351 -0.04013340 0.00094478 0.00240766 0.00080230
1758876709.186732 -0.03274473 -0.06355351 -0.04013340 0.00094478 0.00240766 0.00080230
1758876709.253952 -0.03372093 -0.06346480 -0.03432724 0.00125801 0.00119379 0.00089033
1758876709.321176 -0.03367355 -0.06344461 -0.03432686 0.00125821 0.00119199 0.00089025
1758876709.387967 -0.03116226 -0.06420329 -0.03532490 0.00122062 0.00131938 0.00087206
1758876709.454916 -0.03116226 -0.06420329 -0.03532490 0.00122062 0.00131938 0.00087206
1758876709.522026 -0.03391480 -0.06322943 -0.03437450 0.00126162 0.00120821 0.00088623
1758876709.589140 -0.03449592 -0.06361236 -0.03419405 0.00125979 0.00119799 0.00089607
1758876709.656259 -0.03389220 -0.06348269 -0.03429212 0.00125901 0.00119222 0.00089175
1758876709.723382 -0.03399907 -0.06350792 -0.03426700 0.00125877 0.00118526 0.00089404
1758876709.790510 -0.03406782 -0.06329826 -0.03430087 0.00124139 0.00118375 0.00089352
1758876709.857643 -0.03418714 -0.06350202 -0.03425466 0.00126403 0.00119646 0.00089153
1758876709.924781 -0.03368532 -0.06346693 -0.03432475 0.00125819 0.00119149 0.00089043
1758876709.991923 -0.03362131 -0.06347342 -0.03433496 0.00125528 0.00117616 0.00089357
1758876710.059069 -0.03339543 -0.06339508 -0.03436550 0.00125477 0.00114611 0.00090089
1758876710.126219 -0.03361638 -0.06344076 -0.03434087 0.00125840 0.00118238 0.00089260
1758876710.193375 -0.03416096 -0.06346368 -0.03426626 0.00126122 0.00119281 0.00088826
1758876710.260535 -0.03397117 -0.06341174 -0.03430024 0.00125704 0.00119380 0.00088937
1758876710.327700 -0.03392691 -0.06338910 -0.03431379 0.00125589 0.00119790 0.00089068
1758876710.394869 -0.03365917 -0.06346590 -0.03432814 0.00125800 0.00119125 0.00089128
1758876710.461866 -0.03338517 -0.06348605 -0.03436498 0.00125791 0.00119216 0.00090112
1758876710.528692 -0.03358424 -0.06350253 -0.03434483 0.00125629 0.00119620 0.00089541
1758876710.595842 -0.03366876 -0.06352409 -0.03430493 0.00125840 0.00118029 0.00090837
1758876710.662997 -0.06077013 -0.06629884 -0.03375348 0.00103593 0.00194503 0.00082608
1758876710.730158 -0.04625074 -0.06343401 -0.03369924 0.00115780 0.00144435 0.00088441
1758876710.797324 -0.06895802 -0.06994687 -0.03393409 0.00101066 0.00229831 0.00081594
1758876710.864494 -0.05649987 -0.07155530 -0.03552874 0.00110747 0.00251976 0.00078868
1758876710.931669 -0.03563353 -0.06394909 -0.03447219 0.00123503 0.00132782 0.00087856
1758876710.998848 -0.06192176 -0.06366134 -0.03345350 0.00106708 0.00196113 0.00085735
1758876711.066033 -0.07099904 -0.07424734 -0.03363882 0.00109580 0.00238807 0.00081895
1758876711.133223 -0.05532268 -0.06831339 -0.03534859 0.00103912 0.00250873 0.00074837
1758876711.200417 -0.06167683 -0.07333302 -0.03497166 0.00112588 0.00260105 0.00076983
1758876711.267617 -0.06304536 -0.07274181 -0.03483626 0.00111161 0.00262474 0.00075414
1758876711.334821 -0.06116105 -0.07248086 -0.03500405 0.00110497 0.00263202 0.00075558
1758876711.402030 -0.05266616 -0.06867808 -0.03589772 0.00106477 0.00259525 0.00074919
1758876711.469242 -0.05035735 -0.06738894 -0.03597193 0.00108225 0.00254930 0.00074392
1758876711.536459 -0.04702866 -0.06534767 -0.03642892 0.00105408 0.00257606 0.00073023
1758876711.602839 -0.05420842 -0.06805374 -0.03563606 0.00106341 0.00258977 0.00074213
1758876711.669213 -0.04157548 -0.06398184 -0.03714134 0.00106433 0.00254880 0.00073495
1758876711.735582 -0.04131241 -0.06366404 -0.03710852 0.00106916 0.00253649 0.00073128
1758876711.801946 -0.04268859 -0.06343774 -0.03694781 0.00106227 0.00253447 0.00072100
1758876711.868305 -0.04134924 -0.06203880 -0.03458225 0.00117034 0.00161278 0.00082302
1758876711.934659 -0.04781427 -0.06466880 -0.03420642 0.00113578 0.00179542 0.00082542
1758876712.001008 -0.05740751 -0.06984773 -0.03488797 0.00111440 0.00254041 0.00071818
1758876712.067352 -0.05369754 -0.06778376 -0.03538550 0.00110525 0.00253312 0.00072134
1758876712.133691 -0.04853859 -0.06411757 -0.03529948 0.00110025 0.00224207 0.00073584
1758876712.200025 -0.03391839 -0.06337951 -0.03431896 0.00125591 0.00119529 0.00089557
1758876712.266354 -0.03396267 -0.06299950 -0.03434902 0.00125658 0.00120412 0.00088934
1758876712.332677 -0.03320827 -0.06415828 -0.03432802 0.00125620 0.00116904 0.00090860
1758876712.398996 -0.03379208 -0.06295004 -0.03436817 0.00126191 0.00118250 0.00090457
1758876712.465310 -0.03379208 -0.06295004 -0.03436817 0.00126191 0.00118250 0.00090457
1758876712.531622 -0.03248183 -0.06625221 -0.03435302 0.00125221 0.00114806 0.00093512
1758876712.598012 -0.03334304 -0.06372954 -0.03436645 0.00125893 0.00118830 0.00089756
1758876712.664398 -0.03587951 -0.06101229 -0.03437222 0.00125744 0.00128450 0.00086922
1758876712.730778 -0.05661541 -0.06603804 -0.03488694 0.00112621 0.00247889 0.00072112
1758876712.797153 -0.06966225 -0.07529300 -0.03357292 0.00118611 0.00252085 0.00073193
1758876712.863524 -0.05171698 -0.06801125 -0.03550870 0.00116069 0.00254753 0.00070489
1758876712.929890 -0.04878633 -0.06679599 -0.03565791 0.00116772 0.00249036 0.00070924
1758876712.996252 -0.04731033 -0.06653110 -0.03579932 0.00117324 0.00250186 0.00070642
1758876713.062608 -0.05102905 -0.06736605 -0.03544957 0.00116827 0.00252042 0.00070104
1758876713.128960 -0.04869605 -0.06697731 -0.03565625 0.00118487 0.00251895 0.00069959
1758876713.195307 -0.03386063 -0.06350711 -0.03433728 0.00125693 0.00120422 0.00089078
1758876713.261647 -0.03380943 -0.06303167 -0.03435509 0.00126495 0.00120765 0.00089602
1758876713.327985 -0.03380943 -0.06303167 -0.03435509 0.00126495 0.00120765 0.00089602
1758876713.394317 -0.03621631 -0.06116443 -0.03425628 0.00126283 0.00125511 0.00088275
1758876713.460644 -0.03377035 -0.06350847 -0.03433376 0.00125714 0.00119829 0.00088976
1758876713.526969 -0.03373960 -0.06350098 -0.03433197 0.00125730 0.00119603 0.00089010
1758876713.593756 -0.03373986 -0.06350200 -0.03433197 0.00125732 0.00119607 0.00089009
1758876713.660700 -0.03374050 -0.06350505 -0.03433217 0.00125737 0.00119623 0.00089009
1758876713.727806 -0.03380305 -0.06333219 -0.03432949 0.00125732 0.00119702 0.00089101
1758876713.794916 -0.03360310 -0.06406373 -0.03433938 0.00125389 0.00119769 0.00088530
1758876713.862030 -0.03373096 -0.06350391 -0.03433621 0.00125850 0.00119720 0.00088820
1758876713.929147 -0.03374438 -0.06352044 -0.03433322 0.00125766 0.00119707 0.00089006
1758876713.996269 -0.03374514 -0.06352285 -0.03433331 0.00125771 0.00119720 0.00089005
1758876714.063394 -0.03374733 -0.06352215 -0.03433316 0.00125769 0.00119726 0.00089002
1758876714.130523 -0.03377055 -0.06366880 -0.03432889 0.00125627 0.00119946 0.00088847
1758876714.197656 -0.03359214 -0.06400826 -0.03434567 0.00125476 0.00120801 0.00088577
1758876714.264793 -0.03375270 -0.06354401 -0.03433483 0.00125809 0.00119853 0.00088994
1758876714.331934 -0.03369874 -0.06370828 -0.03433518 0.00125600 0.00120049 0.00088966
1758876714.399080 -0.03350958 -0.06597725 -0.03431886 0.00123871 0.00120924 0.00088911
1758876714.466229 -0.04052890 -0.06672459 -0.03343277 0.00112534 0.00102188 0.00099830
1758876714.533382 -0.04635311 -0.06528794 -0.03301561 0.00109660 0.00102489 0.00105372
1758876714.600538 -0.03370225 -0.06344993 -0.03432520 0.00125657 0.00119086 0.00089055
1758876714.667296 -0.03447970 -0.06334643 -0.03426394 0.00125295 0.00118011 0.00090313
1758876714.733651 -0.03526337 -0.06533867 -0.03412235 0.00121784 0.00113433 0.00092246
1758876714.800000 -0.03628680 -0.06592363 -0.03402191 0.00120008 0.00111102 0.00094323
1758876714.866344 -0.03372611 -0.06457243 -0.03431567 0.00124260 0.00117852 0.00089482
1758876714.932683 -0.05182994 -0.06672974 -0.03313102 0.00109280 0.00122476 0.00104881
1758876714.999014 -0.03310675 -0.06373748 -0.03439098 0.00126041 0.00120075 0.00087946
1758876715.065342 -0.03411292 -0.06361599 -0.03430000 0.00125428 0.00119900 0.00089078
1758876715.131664 -0.03405194 -0.06400153 -0.03431201 0.00125262 0.00120270 0.00088925
1758876715.197980 -0.03295769 -0.06301996 -0.03442048 0.00126947 0.00121659 0.00088500
1758876715.264291 -0.03484892 -0.06187415 -0.03424259 0.00126708 0.00119094 0.00090645
1758876715.330596 -0.03356757 -0.06318873 -0.03435305 0.00126281 0.00121301 0.00088987
1758876715.396896 -0.04144057 -0.06713085 -0.03363681 0.00111513 0.00103256 0.00103499
1758876715.463189 -0.05695123 -0.06785064 -0.03288266 0.00102717 0.00113369 0.00121467
1758876715.529478 -0.06081565 -0.08055272 -0.03238666 0.00061539 0.00079004 0.00142804
1758876715.595761 -0.03138444 -0.05455310 -0.03448493 0.00136613 0.00132652 0.00084318
1758876715.662290 -0.04217793 -0.06070029 -0.03383131 0.00124129 0.00125196 0.00097540
1758876715.729066 -0.03410861 -0.06412146 -0.03431663 0.00124308 0.00120511 0.00088407
1758876715.796166 -0.03429680 -0.06492893 -0.03432748 0.00123613 0.00119111 0.00090085
1758876715.863271 -0.03355862 -0.06305069 -0.03433571 0.00126067 0.00118240 0.00089464
1758876715.930377 -0.04768872 -0.06746832 -0.03340120 0.00108560 0.00100632 0.00116414
1758876715.997488 -0.03228716 -0.06941836 -0.03531988 0.00132661 0.00172428 0.00073525
1758876716.064603 -0.03172220 -0.06833981 -0.03517988 0.00132757 0.00165345 0.00072467
1758876716.131721 -0.03436874 -0.06576893 -0.03443564 0.00125372 0.00126243 0.00087437
1758876716.198843 -0.06898225 -0.09645019 -0.03443352 0.00123519 0.00212935 0.00080969
1758876716.265969 -0.03467893 -0.06916808 -0.03483716 0.00128605 0.00150099 0.00080280
1758876716.333097 -0.04295471 -0.07624484 -0.03524815 0.00134127 0.00202722 0.00071134
1758876716.400229 -0.03759899 -0.07270757 -0.03519895 0.00134002 0.00183811 0.00071303
1758876716.467366 -0.03023154 -0.06444192 -0.03526771 0.00136505 0.00180904 0.00069691
1758876716.534505 -0.03068941 -0.06348645 -0.03542241 0.00139432 0.00198650 0.00063797
1758876716.601648 -0.03336668 -0.06770321 -0.03489687 0.00129996 0.00152011 0.00078875
1758876716.668795 -0.02264630 -0.05480997 -0.03564007 0.00140808 0.00218058 0.00057885
1758876716.735944 -0.04306816 -0.07361383 -0.03538238 0.00141121 0.00218722 0.00065419
1758876716.802207 -0.03773067 -0.06997220 -0.03507389 0.00135624 0.00179110 0.00073823
1758876716.868463 -0.03915286 -0.07438122 -0.03502250 0.00125368 0.00159500 0.00077576
1758876716.934713 -0.02310732 -0.05271247 -0.03527196 0.00141726 0.00214548 0.00056348
1758876717.000955 -0.03618587 -0.07007061 -0.03502006 0.00132987 0.00163764 0.00073288
1758876717.067191 -0.04298513 -0.06588557 -0.03393992 0.00119044 0.00104990 0.00107381
1758876717.133420 -0.02819226 -0.06010895 -0.03532521 0.00142049 0.00209640 0.00057185
1758876717.199641 -0.03507024 -0.06543881 -0.03457893 0.00130193 0.00139306 0.00083897
1758876717.265855 -0.04313738 -0.07913555 -0.03525234 0.00122467 0.00163417 0.00075962
1758876717.332062 -0.02186695 -0.05581651 -0.03521674 0.00143069 0.00201199 0.00051401
1758876717.398263 -0.03611610 -0.06807046 -0.03525777 0.00139637 0.00199398 0.00065087
1758876717.464457 -0.04035329 -0.06235114 -0.03499418 0.00143488 0.00229194 0.00061341
1758876717.530643 -0.03644222 -0.06143266 -0.03503412 0.00143818 0.00225224 0.00059686
1758876717.596823 -0.04173376 -0.07282774 -0.03542864 0.00140527 0.00210398 0.00062807
1758876717.662995 -0.03886105 -0.07065545 -0.03529611 0.00138893 0.00198729 0.00065497
1758876717.729164 -0.03333181 -0.06335083 -0.03437157 0.00126746 0.00124873 0.00086098
1758876717.795913 -0.03390539 -0.06345573 -0.03432329 0.00125364 0.00119277 0.00089652
1758876717.862201 -0.03361556 -0.06348672 -0.03433991 0.00125294 0.00119822 0.00088907
1758876717.928483 -0.03374175 -0.06348768 -0.03433540 0.00125510 0.00119884 0.00088928
1758876717.994757 -0.03513238 -0.06463757 -0.03433793 0.00123810 0.00112989 0.00093782
1758876718.061025 -0.03432602 -0.06499771 -0.03441292 0.00123598 0.00117166 0.00089955
1758876718.127285 -0.03370983 -0.06401265 -0.03438054 0.00125256 0.00120853 0.00088061
1758876718.193540 -0.03407446 -0.06402098 -0.03435540 0.00125013 0.00118246 0.00090085
1758876718.259788 -0.03412965 -0.06474503 -0.03440174 0.00123920 0.00117531 0.00089569
1758876718.326029 -0.03412965 -0.06474503 -0.03440174 0.00123920 0.00117531 0.00089569
1758876718.392263 -0.03412965 -0.06474503 -0.03440174 0.00123920 0.00117531 0.00089569
1758876718.458491 -0.03381428 -0.06400253 -0.03437129 0.00125204 0.00120242 0.00088380
1758876718.524712 -0.03381428 -0.06400253 -0.03437129 0.00125204 0.00120242 0.00088380
1758876718.590925 -0.03381428 -0.06400253 -0.03437129 0.00125204 0.00120242 0.00088380
1758876718.657133 -0.03390317 -0.06356359 -0.03433783 0.00125761 0.00120534 0.00088795
1758876718.723334 -0.03390575 -0.06355637 -0.03433712 0.00125751 0.00120506 0.00088804
1758876718.789530 -0.05083686 -0.06603108 -0.03442874 0.00139838 0.00132061 0.00119212
1758876718.856047 -0.03390718 -0.06389321 -0.03436464 0.00125171 0.00120162 0.00088996
1758876718.922563 -0.03390718 -0.06389321 -0.03436464 0.00125171 0.00120162 0.00088996
1758876718.989078 -0.03404092 -0.06339728 -0.03432270 0.00126017 0.00119629 0.00090786
1758876719.055593 -0.03399898 -0.06321489 -0.03431169 0.00126247 0.00118816 0.00091375
1758876719.122107 -0.03377847 -0.06411861 -0.03438649 0.00125493 0.00120548 0.00088433
1758876719.188621 -0.03384792 -0.06418428 -0.03438743 0.00125286 0.00120132 0.00088547
1758876719.255134 -0.03388747 -0.06406311 -0.03437529 0.00125460 0.00119782 0.00088821
1758876719.321647 -0.03660170 -0.05812456 -0.03397429 0.00136206 0.00129802 0.00097257
1758876719.388159 -0.03499259 -0.06081733 -0.03414677 0.00129751 0.00122946 0.00092722
1758876719.454669 -0.03406205 -0.06537002 -0.03446179 0.00123384 0.00116040 0.00089118
1758876719.521180 -0.03406205 -0.06537002 -0.03446179 0.00123384 0.00116040 0.00089118
1758876719.587690 -0.03410783 -0.06356603 -0.03432993 0.00125506 0.00116938 0.00090639
1758876719.654199 -0.03410783 -0.06356603 -0.03432993 0.00125506 0.00116938 0.00090639
1758876719.720708 -0.03390449 -0.06358820 -0.03433905 0.00125725 0.00120260 0.00088822
1758876719.787217 -0.03406011 -0.06373710 -0.03434906 0.00125568 0.00118926 0.00089404
1758876719.853533 -0.03386764 -0.06335234 -0.03432340 0.00126054 0.00120492 0.00088715
1758876719.919841 -0.03426404 -0.06393792 -0.03436739 0.00125716 0.00120490 0.00089731
1758876719.986144 -0.03447673 -0.06438301 -0.03440973 0.00125201 0.00121029 0.00089669
1758876720.052441 -0.03432983 -0.06476690 -0.03445617 0.00125410 0.00123660 0.00087301
1758876720.118732 -0.03386690 -0.06334729 -0.03432120 0.00125933 0.00120945 0.00088554
1758876720.185016 -0.03202753 -0.05930153 -0.03436409 0.00138723 0.00197947 0.00052807
1758876720.251294 -0.03582130 -0.06104247 -0.03464746 0.00144120 0.00218957 0.00050610
1758876720.317565 -0.03414383 -0.06362033 -0.03436009 0.00126498 0.00124462 0.00087377
1758876720.383831 -0.03861311 -0.06911122 -0.03521612 0.00138324 0.00195397 0.00057408
1758876720.450090 -0.03455610 -0.06609289 -0.03476574 0.00133572 0.00170744 0.00063936
1758876720.516343 -0.04008010 -0.07601979 -0.03563776 0.00125604 0.00142005 0.00078501
1758876720.582590 -0.03476940 -0.06631664 -0.03481829 0.00133492 0.00178567 0.00058616
1758876720.648831 -0.04236355 -0.07341002 -0.03567909 0.00139097 0.00193769 0.00059298
1758876720.715065 -0.03483244 -0.06900145 -0.03496012 0.00129573 0.00159929 0.00067201
1758876720.781294 -0.04601219 -0.08413249 -0.03655399 0.00122182 0.00124702 0.00095889
1758876720.847610 -0.03499880 -0.06637578 -0.03484994 0.00137302 0.00195815 0.00053146
1758876720.913919 -0.03437844 -0.06379689 -0.03437865 0.00127259 0.00125716 0.00088371
1758876720.980222 -0.03159653 -0.06117566 -0.03402365 0.00126127 0.00132147 0.00079288
1758876721.046519 -0.03405931 -0.06354990 -0.03434196 0.00126007 0.00121399 0.00088606
1758876721.112810 -0.03799020 -0.07625236 -0.03569589 0.00118839 0.00123657 0.00082256
1758876721.179094 -0.03405882 -0.06368243 -0.03435363 0.00126013 0.00121830 0.00089017
1758876721.245371 -0.04728786 -0.08022102 -0.03656205 0.00137191 0.00194047 0.00061381
